Street,LandSlope,OverallQual,OverallCond,CentralAir,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,MoSold,SalePrice,PoolQC_Ordinal,MiscFeature_Ordinal,Fire_Ordinal,Lot_Ordinal,Gtype_Ordinal,GarageFinish_Ordinal,GarageQual_Ordinal,GarageCond_Ordinal,BsmtQual_Ordinal,BsmtCond_Ordinal,BsmtExposure_Ordinal,BsmtFinType1_Ordinal,BsmtFinType2_Ordinal,MasVnrType_Ordinal,KitchenQual_Ordinal,Utilities_Ordinal,Functional_Ordinal,ExterQual_Ordinal,ExterCond_Ordinal,Electrical_Ordinal,HeatingQC_Ordinal,TotBathrooms,Remodeled,IsNew,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,GrLivArea,WoodDeckSF,House_Age,TotalSqFeet,TotalPorchSF,MiscVal,PoolArea,LowQualFinSF,GarageYrBlt_interval_1907_to_1909,GarageYrBlt_interval_1910_to_1912,GarageYrBlt_interval_1913_to_1915,GarageYrBlt_interval_1916_to_1918,GarageYrBlt_interval_1919_to_1921,GarageYrBlt_interval_1922_to_1924,GarageYrBlt_interval_1925_to_1927,GarageYrBlt_interval_1928_to_1930,GarageYrBlt_interval_1931_to_1933,GarageYrBlt_interval_1934_to_1936,GarageYrBlt_interval_1937_to_1939,GarageYrBlt_interval_1940_to_1942,GarageYrBlt_interval_1943_to_1945,GarageYrBlt_interval_1946_to_1948,GarageYrBlt_interval_1949_to_1951,GarageYrBlt_interval_1952_to_1954,GarageYrBlt_interval_1955_to_1957,GarageYrBlt_interval_1958_to_1960,GarageYrBlt_interval_1961_to_1963,GarageYrBlt_interval_1964_to_1966,GarageYrBlt_interval_1967_to_1969,GarageYrBlt_interval_1970_to_1972,GarageYrBlt_interval_1973_to_1975,GarageYrBlt_interval_1976_to_1978,GarageYrBlt_interval_1979_to_1981,GarageYrBlt_interval_1982_to_1984,GarageYrBlt_interval_1985_to_1987,GarageYrBlt_interval_1988_to_1990,GarageYrBlt_interval_1991_to_1993,GarageYrBlt_interval_1994_to_1996,GarageYrBlt_interval_1997_to_1999,GarageYrBlt_interval_2000_to_2002,GarageYrBlt_interval_2003_to_2005,GarageYrBlt_interval_2006_to_2008,GarageYrBlt_interval_None,GarageYrBlt_interval_after_2009,GarageYrBlt_interval_before_1901,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Fence_Grvl,Fence_None,Fence_Pave,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,MSSubClass_1 story 1945-,MSSubClass_1 story 1946+,MSSubClass_1 story PUD 1946+,"MSSubClass_1,5 story fin",MSSubClass_2 family conversion,MSSubClass_2 story 1945-,MSSubClass_2 story 1946+,MSSubClass_2 story PUD 1946+,"MSSubClass_2,5 story all ages",MSSubClass_Other,MSSubClass_duplex all style/age,MSSubClass_split foyer,MSSubClass_split/multi level,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_Other,Condition2_PosN,Condition2_RRNn,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Alley_Grvl,Alley_None,Alley_Pave,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Exterior2nd_AsbShng,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Neighborhood_0,Neighborhood_1,Neighborhood_2,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,MSZoning_FV,MSZoning_RL,MSZoning_RM,MSZoning_other,LotConfig_FR3,Exterior1st_BrkComm,GarageYrBlt_interval_1904_to_1906,Condition2_PosA
1,2,8,5,1,3,1,7,1,3,2,8,12.672949516558305,0,0,3,2,5,3,3,3,4,3,4,6,1,2,3,4,7,4,3,5,5,3.0,1,0,0.13698355478603244,0.4653884709344988,1.2849369348425443,2.305732748869384,-0.34496602279378985,0.1613466056098891,1.595907570890717,-0.8783858543211779,0.7426308919171083,1.0558569705631566,-1.1074905078208184,1.2884766604127726,0.973032859017473,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,5,6,1,4,1,8,0,2,2,5,12.149507585033074,0,0,0,3,6,2,3,3,3,2,1,1,1,0,2,4,7,3,3,5,5,3.5,1,0,-0.7878572871588746,0.191588456300128,-0.8050841035512426,-1.0129835856773883,-0.34496602279378985,0.4040597836705392,-0.3270621975802445,1.3655269661014098,1.8163369033485848,1.0621766089535152,-0.6260753986224807,0.8851477278968629,1.1690653725183244,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5,5,1,3,1,5,0,1,2,5,11.736077016252437,0,0,0,2,2,2,3,3,3,3,1,3,2,0,2,4,7,3,3,5,3,1.0,0,0,1.2467089200406758,-0.4564883805731833,-0.8050841035512426,-0.592892910418303,2.9469953307780568,0.08385886893583731,-0.6473627159529283,-0.8783858543211779,-1.4242042188647934,-0.9426324942014224,0.8663114398923659,-1.0091130563415824,-1.420334028840864,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,8,5,1,3,1,8,1,2,2,5,12.577639650232573,0,0,4,2,5,2,3,3,5,3,2,6,1,3,3,4,7,4,3,5,5,3.0,0,1,0.7774525586288051,0.25881545885115803,1.5010080725266934,1.8342976577453,-0.34496602279378985,0.2242614230317138,1.2964657746835937,-0.8783858543211779,0.4533920064102999,1.2785051210722558,-1.1074905078208184,0.9910373296521208,0.3625566216564787,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,6,8,1,3,1,6,1,2,2,4,12.128116509451258,0,2,3,1,6,3,3,3,4,4,1,5,1,2,2,4,7,5,4,5,4,2.5,0,0,-0.046087323865126116,0.17604116199181222,0.8108075370106925,-0.2894940893978527,-0.34496602279378985,0.12989470164052488,-1.5063780359169874,1.1492147746048649,0.08453137108248222,1.1529429877037811,-0.3372263331034781,-0.4132928825165536,0.4655160719673576,4.7779155546273575,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,9,5,1,4,1,10,2,3,2,4,12.988043102265232,0,0,5,1,5,3,3,3,5,3,1,6,1,2,4,4,7,5,3,5,5,3.5,1,0,-0.5022157867972572,1.63740584946818,1.7784616499898886,2.2777267038521116,-0.34496602279378985,0.22177974401842168,1.633535035843974,1.1819562394294074,1.9610387501898707,-0.9426324942014224,-1.1074905078208184,2.028209010070745,-1.420334028840864,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,6,7,1,3,1,7,1,2,2,6,11.976665770490769,0,0,4,2,5,2,3,3,3,3,1,3,1,0,3,4,7,3,3,5,3,1.5,1,0,0.4736692732003431,0.18029345684085055,-0.8050841035512426,0.3873186651862289,-0.34496602279378985,0.037080682164375336,-0.039293973216589416,1.0895636213298936,0.5857437436584176,-0.9426324942014224,0.09604726517502576,0.2575981934727428,0.7833532422306851,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5,4,1,3,1,7,0,1,2,4,11.652696102959752,0,0,0,3,2,1,2,3,4,3,1,1,1,0,2,4,7,3,3,4,4,1.0,1,0,-0.7285924986434061,-0.7103776210920987,-0.8050841035512426,-1.0129835856773883,-0.34496602279378985,0.6119050158292015,-0.6403458243550469,0.9771589614296688,-0.18737841000487215,1.0961488926967835,1.5884341036898724,-0.2807619380622644,0.7312606549349908,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,6,6,1,4,1,7,0,1,2,4,11.96972353334591,0,2,0,3,5,2,3,3,3,3,1,3,1,2,2,4,7,3,3,5,4,1.5,0,0,0.3928515521173703,0.17299820656155798,1.292838603959605,0.40598936186441054,-0.34496602279378985,0.5728004971642235,0.854180006335117,-0.8783858543211779,0.02617628591632666,-0.9426324942014224,1.2514435272510358,0.5359789848614401,1.128242915195976,4.810697942617598,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,7,7,1,3,1,6,1,2,2,8,12.089544447235971,0,0,4,3,2,1,2,3,3,4,1,2,1,0,4,4,7,3,3,5,5,2.0,1,0,-0.2911988460965436,0.1423085936766756,-0.8050841035512426,-0.9756421923210252,-0.34496602279378985,0.4865646153965114,-0.8730395677210853,1.1564267552902303,0.4184581384547274,-0.9426324942014224,-0.3372263331034781,-0.09980124645406473,1.0553210174420145,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,4,5,0,4,2,8,0,0,2,4,11.824087219587646,0,0,0,3,0,0,0,0,3,3,1,1,1,0,2,4,7,3,3,5,3,2.0,0,0,0.267547074775793,0.3714179298874608,-0.8050841035512426,-1.0129835856773883,-0.34496602279378985,0.982679737288514,1.4944934170767492,-0.8783858543211779,0.6446722328544348,-0.9426324942014224,0.9144529508121998,1.1947773073052437,-1.420334028840864,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5,6,1,3,1,6,0,1,2,6,11.87757552297847,0,0,0,3,5,1,3,3,4,3,1,1,1,0,3,4,7,3,3,5,5,1.5,1,0,0.3928515521173703,0.12678351033332874,-0.8050841035512426,-1.0129835856773883,-0.34496602279378985,0.7232878176898451,0.0009718342405597096,-0.8783858543211779,-0.7979604375731114,1.2222081034064327,-1.0112074859811508,-0.3419343479106517,-1.420334028840864,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,6,5,1,3,1,8,1,2,2,6,12.128116509451258,0,0,3,2,5,3,3,3,4,3,3,6,1,0,2,4,7,3,3,5,4,3.5,0,0,0.1811163135204284,0.4486795384387868,-0.8050841035512426,0.6533760928503162,-0.34496602279378985,-0.6495111168261447,-0.9883422041813684,1.11639025886995,0.16800606020821393,0.8120673198609096,-0.6742169095423145,-0.17711702778071536,0.5434417596708105,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,7,9,1,3,1,7,1,2,0,10,11.989165855127435,0,0,4,3,2,1,3,3,3,3,1,3,1,0,3,4,7,3,5,5,5,2.0,1,0,-0.2911988460965436,0.1423085936766756,-0.8050841035512426,-0.6839125567244382,-0.34496602279378985,0.3438577574051285,-1.4651052400214601,1.1077085862969678,-0.11157456668833804,-0.9426324942014224,-0.9630659750613172,-0.5405262198276083,0.7390789709950716,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,6,7,1,4,1,11,1,2,2,7,12.513561021741964,0,0,3,2,5,3,3,3,4,4,1,5,1,2,2,4,7,3,4,5,3,3.5,1,0,0.5910910320519812,0.6211077941861579,1.5046169597975654,1.0781344422789467,-0.34496602279378985,0.21678228630805388,1.064812434268879,1.3073283098184991,2.1171779414454983,1.4838256618030443,-0.4816508658629794,1.7525854853849796,1.1396000658746392,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,6,6,1,3,1,6,2,2,2,2,12.052344376474922,0,0,2,3,2,1,3,3,3,3,1,5,2,0,2,4,7,3,3,5,3,2.5,0,0,0.3928515521173703,0.2477031381831961,-0.8050841035512426,0.4830059856619094,2.784735533773978,-0.029628845665553013,0.4773789610929374,-0.8783858543211779,-0.33778597908512736,1.16271731111285,0.3848963306940283,0.0416699573194644,0.5888247138500488,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5,6,1,3,1,7,1,2,2,3,12.289958727201455,0,0,3,3,5,3,3,3,4,3,2,5,2,2,3,4,7,3,3,5,5,3.0,0,0,0.5910910320519812,0.7400180228264999,1.5348186882161745,1.98132939408598,2.43060931064947,-3.1001649263219337,1.2717655208600966,-0.8783858543211779,0.4295333668411533,-0.9426324942014224,0.2886133088543608,0.7453519172190469,-1.420334028840864,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5,5,1,4,2,8,0,2,2,6,11.686584611185529,0,0,0,3,5,1,3,3,0,0,0,0,0,0,2,4,7,3,2,5,3,2.0,0,0,-0.09358912171993856,-0.4778082718506298,-0.8050841035512426,-1.0129835856773883,-0.34496602279378985,-3.1001649263219337,1.0505188319132832,-0.8783858543211779,0.21582523877213847,-0.9426324942014224,0.3367548197741946,-1.5021113828506059,-1.420334028840864,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,8,5,1,4,1,9,1,3,2,10,12.666660207428574,0,0,4,3,6,2,3,3,5,3,3,1,1,2,3,4,7,4,3,5,5,2.5,1,0,0.4335228152337982,0.14045199948738385,1.4250285694485827,-1.0129835856773883,-0.34496602279378985,0.7447010893792974,0.12426473972818415,1.3073283098184991,1.6631656409158917,1.0805351320548433,-1.0112074859811508,1.2670934861237029,0.8577501098055142,-0.19178220446379515,-0.06270109767244418,-0.1330097882313054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
